Date,Store ID,Product ID,Demand,Sales_Qty,Missed_Qty,Ordered_Qty,Inventory_Level,Revenue,COGS,Cash_Purchase,OpEx_Holding,OpEx_Order,Cost_Stockout,Daily_Net_Profit,Seasonality,Promotion
2024-01-19,S001,P0002,39,39.0,0.0,126,254.0,2608.905,1826.2335,5900.139,8.146528082191768,40.0,0.0,-3339.380528082192,Winter,0
2024-01-20,S001,P0002,120,120.0,0.0,126,260.0,8027.4000000000015,5619.18,5900.139,8.338965753424645,40.0,0.0,2078.922034246577,Winter,1
2024-01-21,S001,P0002,121,121.0,0.0,126,265.0,8094.295000000001,5666.0065,5900.139,8.499330479452041,40.0,0.0,2145.6566695205493,Winter,0
2024-01-22,S001,P0002,147,147.0,0.0,126,244.0,9833.565000000002,6883.4955,5900.139,7.825798630136974,40.0,0.0,3885.6002013698653,Winter,0
2024-01-23,S001,P0002,71,71.0,0.0,126,299.0,4749.545000000001,3324.6815,5900.139,9.589810616438342,40.0,0.0,-1200.1838106164378,Winter,0
2024-01-24,S001,P0002,150,150.0,0.0,126,275.0,10034.250000000002,7023.975,5900.139,8.820059931506837,40.0,0.0,4085.290940068495,Winter,1
2024-01-25,S001,P0002,91,91.0,0.0,126,310.0,6087.445000000001,4261.2115,5900.139,9.942613013698615,40.0,0.0,137.36338698630152,Winter,1
2024-01-26,S001,P0002,144,144.0,0.0,126,292.0,9632.880000000001,6743.0160000000005,5900.139,9.365299999999985,40.0,0.0,3683.3757000000005,Winter,1
2024-01-27,S001,P0002,125,125.0,0.0,126,293.0,8361.875000000002,5853.3125,5900.139,9.397372945205465,40.0,0.0,2412.3386270547962,Winter,1
2024-01-28,S001,P0002,114,114.0,0.0,126,305.0,7626.030000000002,5338.2210000000005,5900.139,9.782248287671218,40.0,0.0,1676.1087517123306,Winter,0
2024-01-29,S001,P0002,64,64.0,0.0,126,367.0,4281.280000000001,2996.896,5900.139,11.77077089041094,40.0,0.0,-1670.6297708904103,Winter,0
2024-01-30,S001,P0002,119,119.0,0.0,126,374.0,7960.505000000001,5572.3535,5900.139,11.995281506849297,40.0,0.0,2008.3707184931518,Winter,0
2023-10-31,S001,P0003,106,106.0,0.0,62,260.22904191616766,5835.83,4085.081,2389.3869999999997,6.869066391702888,40.0,0.0,3399.5739336082975,Autumn,0
2023-11-01,S001,P0003,119,119.0,0.0,123,141.22904191616766,6551.545,4586.0815,4740.2355,3.7279146793741242,40.0,0.0,1767.581585320626,Autumn,0
2023-11-02,S001,P0003,113,113.0,0.0,123,90.22904191616766,6221.215,4354.8505,4740.2355,2.381706802661797,40.0,0.0,1438.5977931973384,Autumn,0
2023-11-03,S001,P0003,70,70.0,0.0,123,143.22904191616766,3853.85,2697.6949999999997,4740.2355,3.7807071451275487,40.0,0.0,-930.1662071451278,Autumn,0
2023-11-04,S001,P0003,86,86.0,0.0,62,180.22904191616766,4734.73,3314.3109999999997,2389.3869999999997,4.757367761565904,40.0,0.0,2300.585632238434,Autumn,0
2023-11-05,S001,P0003,102,102.0,0.0,62,201.22904191616766,5615.61,3930.9269999999997,2389.3869999999997,5.311688651976862,40.0,0.0,3180.911311348023,Autumn,0
2023-11-06,S001,P0003,140,140.0,0.0,245,123.22904191616766,7707.7,5395.389999999999,9441.932499999999,3.252782487593303,40.0,0.0,-1777.4852824875916,Autumn,1
2023-11-07,S001,P0003,105,105.0,0.0,62,80.22904191616766,5780.775,4046.5425,2389.3869999999997,2.117744473894674,40.0,0.0,3349.2702555261053,Autumn,0
2023-11-08,S001,P0003,214,214.0,0.0,123,111.22904191616766,11781.77,8247.239,4740.2355,2.936027693072755,40.0,0.0,6998.598472306928,Autumn,1
2023-11-09,S001,P0003,96,96.0,0.0,184,77.22904191616766,5285.28,3699.696,7091.084,2.038555775264537,40.0,0.0,-1847.8425557752644,Autumn,0
2023-11-10,S001,P0003,115,115.0,0.0,62,85.22904191616766,6331.325,4431.9275,2389.3869999999997,2.2497256382782354,40.0,0.0,3899.688274361722,Autumn,0
2023-11-11,S001,P0003,128,128.0,0.0,245,141.22904191616766,7047.04,4932.928,9441.932499999999,3.7279146793741242,40.0,0.0,-2438.6204146793725,Autumn,1
2023-11-12,S001,P0003,138,138.0,0.0,123,65.22904191616766,7597.59,5318.313,4740.2355,1.7218009807439894,40.0,0.0,2815.6326990192565,Autumn,1
2023-11-13,S001,P0003,159,159.0,0.0,62,151.22904191616766,8753.745,6127.6215,2389.3869999999997,3.991877008141247,40.0,0.0,6320.36612299186,Autumn,0
2023-11-14,S001,P0003,130,130.0,0.0,245,144.22904191616766,7157.15,5010.005,9441.932499999999,3.807103378004261,40.0,0.0,-2328.5896033780027,Autumn,1
2023-11-15,S001,P0003,149,149.0,0.0,123,57.22904191616766,8203.195,5742.2365,4740.2355,1.510631117730291,40.0,0.0,3421.4488688822694,Autumn,1
2023-11-16,S001,P0003,120,120.0,0.0,62,182.22904191616766,6606.6,4624.62,2389.3869999999997,4.8101602273193285,40.0,0.0,4172.402839772682,Autumn,0
2023-11-17,S001,P0003,107,107.0,0.0,62,198.22904191616766,5890.885,4123.6195,2389.3869999999997,5.232499953346725,40.0,0.0,3456.265500046654,Autumn,0
2023-11-18,S001,P0003,154,154.0,0.0,245,106.22904191616766,8478.47,5934.929,9441.932499999999,2.804046528689194,40.0,0.0,-1006.2665465286882,Autumn,1
2023-11-19,S001,P0003,130,130.0,0.0,123,38.22904191616766,7157.15,5010.005,4740.2355,1.0091026930727574,40.0,0.0,2375.9053973069267,Autumn,1
2023-11-20,S001,P0003,125,125.0,0.0,62,158.22904191616766,6881.875,4817.3125,2389.3869999999997,4.176650638278233,40.0,0.0,4448.311349361722,Autumn,0
2023-11-21,S001,P0003,107,107.0,0.0,62,174.22904191616766,5890.885,4123.6195,2389.3869999999997,4.59899036430563,40.0,0.0,3456.8990096356947,Autumn,0
2023-11-22,S001,P0003,139,139.0,0.0,184,97.22904191616766,7652.6449999999995,5356.8515,7091.084,2.566480432798783,40.0,0.0,518.9945195672008,Autumn,0
2023-11-23,S001,P0003,125,125.0,0.0,123,34.22904191616766,6881.875,4817.3125,4740.2355,0.9035177615659081,40.0,0.0,2100.735982238434,Autumn,1
2023-11-24,S001,P0003,102,102.0,0.0,123,116.22904191616766,5615.61,3930.9269999999997,4740.2355,3.0680088574563165,40.0,0.0,832.3064911425436,Autumn,0
2023-11-25,S001,P0003,90,90.0,0.0,62,149.22904191616766,4954.95,3468.465,2389.3869999999997,3.9390845423878225,40.0,0.0,2521.6239154576124,Autumn,0
2023-11-26,S001,P0003,178,178.0,0.0,123,94.22904191616766,9799.789999999999,6859.853,4740.2355,2.4872917341686462,40.0,0.0,5017.06720826583,Autumn,0
2023-11-27,S001,P0003,144,144.0,0.0,62,12.22904191616766,7927.92,5549.544,2389.3869999999997,0.3228006382782375,40.0,0.0,5498.210199361722,Autumn,1
2023-11-28,S001,P0003,41,41.0,0.0,245,94.22904191616766,2257.255,1580.0785,9441.932499999999,2.4872917341686462,40.0,0.0,-7227.164791734168,Autumn,0
2023-11-29,S001,P0003,103,103.0,0.0,62,53.22904191616766,5670.665,3969.4655,2389.3869999999997,1.4050461862234418,40.0,0.0,3239.872953813777,Autumn,0
2023-11-30,S001,P0003,135,135.0,0.0,62,163.22904191616766,7432.425,5202.6975,2389.3869999999997,4.308631802661795,40.0,0.0,4998.729368197339,Autumn,0
2023-12-01,S001,P0003,227,225.22904191616766,1.7709580838323404,0,0.0,12399.98490269461,8679.989431886228,0.0,0.0,0.0,87.75008757485055,12312.23481511976,Winter,1
2023-12-02,S001,P0003,209,62.0,147.0,123,0.0,3413.41,2389.3869999999997,4740.2355,0.0,40.0,7283.7765,-8650.601999999999,Winter,1
2023-12-03,S001,P0003,181,0.0,181.0,245,0.0,0.0,0.0,9441.932499999999,0.0,40.0,8968.4595,-18450.392,Winter,0
2023-12-04,S001,P0003,134,123.0,11.0,123,0.0,6771.765,4740.2355,4740.2355,0.0,40.0,545.0445,1446.4850000000006,Winter,0
2023-12-05,S001,P0003,133,133.0,0.0,123,112.0,7322.315,5125.6205,4740.2355,2.9563780821917773,40.0,0.0,2539.123121917808,Winter,0
2023-12-06,S001,P0003,183,183.0,0.0,123,52.0,10075.065,7052.5455,4740.2355,1.3726041095890396,40.0,0.0,5293.456895890412,Winter,1
2023-12-07,S001,P0003,123,123.0,0.0,123,52.0,6771.765,4740.2355,4740.2355,1.3726041095890396,40.0,0.0,1990.1568958904118,Winter,0
2023-12-08,S001,P0003,92,92.0,0.0,123,83.0,5065.06,3545.542,4740.2355,2.1908873287671207,40.0,0.0,282.6336126712331,Winter,0
2023-12-09,S001,P0003,162,162.0,0.0,0,44.0,8918.91,6243.237,0.0,1.1614342465753411,0.0,0.0,8917.748565753425,Winter,1
2023-12-10,S001,P0003,201,167.0,34.0,245,0.0,9194.185,6435.9295,9441.932499999999,0.0,40.0,1684.683,-1972.4305000000004,Winter,1
2023-12-11,S001,P0003,203,0.0,203.0,184,0.0,0.0,0.0,7091.084,0.0,40.0,10058.5485,-17189.6325,Winter,0
2023-12-12,S001,P0003,181,181.0,0.0,123,64.0,9964.955,6975.4685,4740.2355,1.6893589041095871,40.0,0.0,5183.030141095891,Winter,1
2023-12-13,S001,P0003,130,130.0,0.0,123,118.0,7157.15,5010.005,4740.2355,3.114755479452051,40.0,0.0,2373.7997445205474,Winter,0
2023-12-14,S001,P0003,133,133.0,0.0,123,108.0,7322.315,5125.6205,4740.2355,2.8507931506849284,40.0,0.0,2539.228706849315,Winter,0
2023-12-15,S001,P0003,71,71.0,0.0,123,160.0,3908.905,2736.2335,4740.2355,4.223397260273968,40.0,0.0,-875.553897260274,Winter,0
2023-12-16,S001,P0003,187,187.0,0.0,123,96.0,10295.285,7206.6995,4740.2355,2.5340383561643804,40.0,0.0,5512.515461643836,Winter,1
2023-12-17,S001,P0003,114,114.0,0.0,123,105.0,6276.2699999999995,4393.389,4740.2355,2.7716044520547913,40.0,0.0,1493.262895547945,Winter,0
2023-12-18,S001,P0003,176,176.0,0.0,123,52.0,9689.68,6782.776,4740.2355,1.3726041095890396,40.0,0.0,4908.071895890412,Winter,1
2023-12-19,S001,P0003,129,129.0,0.0,184,46.0,7102.095,4971.4664999999995,7091.084,1.2142267123287658,40.0,0.0,-30.203226712328615,Winter,1
2023-12-20,S001,P0003,179,169.0,10.0,123,0.0,9304.295,6513.0064999999995,4740.2355,0.0,40.0,495.495,4028.5645000000004,Winter,0
2023-12-21,S001,P0003,192,184.0,8.0,123,0.0,10130.12,7091.084,4740.2355,0.0,40.0,396.396,4953.488500000001,Winter,0
2023-12-22,S001,P0003,162,123.0,39.0,184,0.0,6771.765,4740.2355,7091.084,0.0,40.0,1932.4305000000002,-2291.749499999999,Winter,0
2023-12-23,S001,P0003,134,123.0,11.0,123,0.0,6771.765,4740.2355,4740.2355,0.0,40.0,545.0445,1446.4850000000006,Winter,0
2023-12-24,S001,P0003,135,135.0,0.0,123,49.0,7432.425,5202.6975,4740.2355,1.2934154109589027,40.0,0.0,2650.8960845890415,Winter,0
2023-12-25,S001,P0003,100,100.0,0.0,123,72.0,5505.5,3853.85,4740.2355,1.9005287671232856,40.0,0.0,723.3639712328768,Winter,0
2023-12-26,S001,P0003,91,91.0,0.0,0,104.0,5010.005,3507.0035,0.0,2.745208219178079,0.0,0.0,5007.259791780822,Winter,0
2023-12-27,S001,P0003,128,128.0,0.0,123,99.0,7047.04,4932.928,4740.2355,2.6132270547945176,40.0,0.0,2264.191272945206,Winter,1
2023-12-28,S001,P0003,183,99.0,84.0,123,0.0,5450.445,3815.3115,4740.2355,0.0,40.0,4162.158,-3491.9485000000004,Winter,0
2023-12-29,S001,P0003,153,123.0,30.0,184,0.0,6771.765,4740.2355,7091.084,0.0,40.0,1486.4850000000001,-1845.8039999999992,Winter,0
2023-12-30,S001,P0003,80,80.0,0.0,123,43.0,4404.4,3083.08,4740.2355,1.135038013698629,40.0,0.0,-376.9705380136984,Winter,0
2023-12-31,S001,P0003,4,4.0,0.0,123,223.0,220.22,154.154,4740.2355,5.886359931506843,40.0,0.0,-4565.901859931507,Winter,0
2024-01-01,S001,P0003,104,104.0,0.0,123,242.0,5725.72,4008.004,4740.2355,6.3878883561643764,40.0,0.0,939.0966116438358,Winter,0
2024-01-02,S001,P0003,126,126.0,0.0,123,239.0,6936.93,4855.851,4740.2355,6.308699657534239,40.0,0.0,2150.3858003424666,Winter,0
2024-01-03,S001,P0003,175,175.0,0.0,123,187.0,9634.625,6744.2375,4740.2355,4.9360955479452,40.0,0.0,4849.453404452055,Winter,0
2024-01-04,S001,P0003,78,78.0,0.0,123,232.0,4294.29,3006.0029999999997,4740.2355,6.123926027397253,40.0,0.0,-492.06942602739673,Winter,0
2024-01-05,S001,P0003,161,161.0,0.0,123,194.0,8863.855,6204.6984999999995,4740.2355,5.120869178082186,40.0,0.0,4078.4986308219177,Winter,1
2024-01-06,S001,P0003,188,188.0,0.0,123,129.0,10350.34,7245.237999999999,4740.2355,3.4051140410958864,40.0,0.0,5566.699385958905,Winter,1
2024-01-07,S001,P0003,108,108.0,0.0,123,144.0,5945.94,4162.157999999999,4740.2355,3.801057534246571,40.0,0.0,1161.903442465753,Winter,0
2024-01-08,S001,P0003,108,108.0,0.0,123,159.0,5945.94,4162.157999999999,4740.2355,4.197001027397255,40.0,0.0,1161.5074989726027,Winter,1
2024-01-09,S001,P0003,54,54.0,0.0,123,228.0,2972.97,2081.0789999999997,4740.2355,6.0183410958904044,40.0,0.0,-1813.2838410958907,Winter,0
2024-01-10,S001,P0003,124,124.0,0.0,123,227.0,6826.82,4778.773999999999,4740.2355,5.991944863013692,40.0,0.0,2040.5925551369864,Winter,1
2024-01-11,S001,P0003,168,168.0,0.0,123,182.0,9249.24,6474.468,4740.2355,4.804114383561639,40.0,0.0,4464.200385616438,Winter,1
2024-01-12,S001,P0003,105,105.0,0.0,123,200.0,5780.775,4046.5425,4740.2355,5.27924657534246,40.0,0.0,995.2602534246571,Winter,0
2024-01-13,S001,P0003,125,125.0,0.0,123,198.0,6881.875,4817.3125,4740.2355,5.226454109589035,40.0,0.0,2096.413045890411,Winter,0
2024-01-14,S001,P0003,66,66.0,0.0,123,255.0,3633.63,2543.541,4740.2355,6.731039383561636,40.0,0.0,-1153.336539383561,Winter,0
2024-01-15,S001,P0003,107,107.0,0.0,123,271.0,5890.885,4123.6195,4740.2355,7.153379109589033,40.0,0.0,1103.4961208904115,Winter,0
2024-01-16,S001,P0003,145,145.0,0.0,123,249.0,7982.975,5588.0824999999995,4740.2355,6.5726619863013624,40.0,0.0,3196.166838013699,Winter,1
2024-01-17,S001,P0003,88,88.0,0.0,123,284.0,4844.84,3391.388,4740.2355,7.4965301369862924,40.0,0.0,57.10796986301375,Winter,0
2024-01-18,S001,P0003,110,110.0,0.0,123,297.0,6056.05,4239.235,4740.2355,7.839681164383553,40.0,0.0,1267.974818835617,Winter,0
2024-01-19,S001,P0003,136,136.0,0.0,123,284.0,7487.48,5241.236,4740.2355,7.4965301369862924,40.0,0.0,2699.747969863013,Winter,1
2024-01-20,S001,P0003,109,109.0,0.0,123,298.0,6000.995,4200.6965,4740.2355,7.866077397260265,40.0,0.0,1212.8934226027395,Winter,0
2024-01-21,S001,P0003,96,96.0,0.0,123,325.0,5285.28,3699.696,4740.2355,8.578775684931497,40.0,0.0,496.46572431506866,Winter,0
2024-01-22,S001,P0003,182,182.0,0.0,123,266.0,10020.01,7014.007,4740.2355,7.021397945205472,40.0,0.0,5232.753102054795,Winter,1
2024-01-23,S001,P0003,101,101.0,0.0,123,288.0,5560.555,3892.3885,4740.2355,7.602115068493142,40.0,0.0,772.7173849315077,Winter,0
2024-01-24,S001,P0003,238,238.0,0.0,123,173.0,13103.09,9172.163,4740.2355,4.566548287671227,40.0,0.0,8318.28795171233,Winter,1
2024-01-25,S001,P0003,215,215.0,0.0,123,81.0,11836.825,8285.7775,4740.2355,2.1380948630136962,40.0,0.0,7054.451405136987,Winter,0
2024-01-26,S001,P0003,95,95.0,0.0,0,109.0,5230.225,3661.1575,0.0,2.8771893835616407,0.0,0.0,5227.347810616438,Winter,0
2024-01-27,S001,P0003,69,69.0,0.0,123,163.0,3798.795,2659.1565,4740.2355,4.302585958904105,40.0,0.0,-985.743085958904,Winter,0
2024-01-28,S001,P0003,192,163.0,29.0,0,0.0,8973.965,6281.7755,0.0,0.0,0.0,1436.9355,7537.029500000001,Winter,1
2024-01-29,S001,P0003,198,123.0,75.0,245,0.0,6771.765,4740.2355,9441.932499999999,0.0,40.0,3716.2125,-6426.379999999998,Winter,0
2024-01-30,S001,P0003,137,0.0,137.0,184,0.0,0.0,0.0,7091.084,0.0,40.0,6788.2815,-13919.3655,Winter,0
2023-10-31,S001,P0004,88,88.0,0.0,47,189.89520958083835,8807.480000000001,6165.236,3292.7965,9.112303723033369,80.0,0.0,5425.571196276968,Autumn,0
2023-11-01,S001,P0004,114,114.0,0.0,139,75.89520958083835,11409.69,7986.783,9738.2705,3.6419044079648866,80.0,0.0,1587.7775955920351,Autumn,1
2023-11-02,S001,P0004,66,66.0,0.0,47,56.895209580838355,6605.610000000001,4623.927,3292.7965,2.730171188786806,80.0,0.0,3230.083328811214,Autumn,0
2023-11-03,S001,P0004,94,94.0,0.0,0,101.89520958083835,9407.990000000002,6585.593,0.0,4.8895393394717335,0.0,0.0,9403.10046066053,Autumn,0
2023-11-04,S001,P0004,104,104.0,0.0,139,44.895209580838355,10408.84,7286.188,9738.2705,2.1543396819374925,80.0,0.0,588.4151603180617,Autumn,1
2023-11-05,S001,P0004,115,44.895209580838355,70.10479041916165,0,0.0,4493.337050898207,3145.3359356287447,0.0,0.0,0.0,6314.794154191615,-1821.4571032934082,Autumn,1
2023-11-06,S001,P0004,94,94.0,0.0,139,45.0,9407.990000000002,6585.593,9738.2705,2.1593681506849274,80.0,0.0,-412.43986815068456,Autumn,0
2023-11-07,S001,P0004,92,45.0,47.0,47,0.0,4503.825000000001,3152.6775,3292.7965,0.0,80.0,4233.595500000001,-3102.567000000001,Autumn,0
2023-11-08,S001,P0004,118,118.0,0.0,93,21.0,11810.03,8267.021,6515.5335,1.0077051369862995,80.0,0.0,5213.488794863015,Autumn,1
2023-11-09,S001,P0004,141,68.0,73.0,186,0.0,6805.780000000001,4764.046,13031.067,0.0,80.0,6575.584500000002,-12880.8715,Autumn,0
2023-11-10,S001,P0004,88,88.0,0.0,47,5.0,8807.480000000001,6165.236,3292.7965,0.2399297945205475,80.0,0.0,5434.443570205482,Autumn,0
2023-11-11,S001,P0004,132,132.0,0.0,139,59.0,13211.220000000001,9247.854,9738.2705,2.8311715753424602,80.0,0.0,3390.118328424658,Autumn,1
2023-11-12,S001,P0004,108,106.0,2.0,0,0.0,10609.01,7426.307,0.0,0.0,0.0,180.15300000000005,10428.857,Autumn,0
2023-11-13,S001,P0004,112,112.0,0.0,139,27.0,11209.52,7846.664,9738.2705,1.2956208904109565,80.0,0.0,1389.9538791095893,Autumn,0
2023-11-14,S001,P0004,95,27.0,68.0,186,0.0,2702.295,1891.6065,13031.067,0.0,80.0,6125.202000000002,-16533.974000000002,Autumn,0
2023-11-15,S001,P0004,110,110.0,0.0,47,29.0,11009.35,7706.545,3292.7965,1.3915928082191755,80.0,0.0,7635.161907191781,Autumn,0
2023-11-16,S001,P0004,48,48.0,0.0,47,167.0,4804.08,3362.8559999999998,3292.7965,8.013655136986285,80.0,0.0,1423.2698448630135,Autumn,0
2023-11-17,S001,P0004,49,49.0,0.0,47,165.0,4904.165,3432.9155,3292.7965,7.917683219178067,80.0,0.0,1523.4508167808222,Autumn,0
2023-11-18,S001,P0004,103,103.0,0.0,0,109.0,10308.755000000001,7216.1285,0.0,5.230469520547936,0.0,0.0,10303.524530479453,Autumn,1
2023-11-19,S001,P0004,212,156.0,56.0,139,0.0,15613.260000000002,10929.282,9738.2705,0.0,80.0,5044.2840000000015,750.7055,Autumn,1
2023-11-20,S001,P0004,63,0.0,63.0,139,0.0,0.0,0.0,9738.2705,0.0,80.0,5674.819500000001,-15493.090000000002,Autumn,0
2023-11-21,S001,P0004,98,98.0,0.0,47,41.0,9808.33,6865.831,3292.7965,1.9674243150684894,80.0,0.0,6433.566075684932,Autumn,0
2023-11-22,S001,P0004,109,109.0,0.0,139,71.0,10909.265000000001,7636.4855,9738.2705,3.4070030821917743,80.0,0.0,1087.5874969178094,Autumn,0
2023-11-23,S001,P0004,81,81.0,0.0,0,37.0,8106.885,5674.8195,0.0,1.7754804794520513,0.0,0.0,8105.109519520548,Autumn,1
2023-11-24,S001,P0004,94,94.0,0.0,0,82.0,9407.990000000002,6585.593,0.0,3.9348486301369787,0.0,0.0,9404.055151369865,Autumn,1
2023-11-25,S001,P0004,84,82.0,2.0,186,0.0,8206.970000000001,5744.879,13031.067,0.0,80.0,180.15300000000005,-5084.249999999998,Autumn,0
2023-11-26,S001,P0004,116,0.0,116.0,93,0.0,0.0,0.0,6515.5335,0.0,80.0,10448.874000000003,-17044.4075,Autumn,0
2023-11-27,S001,P0004,126,126.0,0.0,47,60.0,12610.710000000001,8827.497,3292.7965,2.87915753424657,80.0,0.0,9235.034342465755,Autumn,0
2023-11-28,S001,P0004,98,98.0,0.0,93,55.0,9808.33,6865.831,6515.5335,2.639227739726022,80.0,0.0,3210.157272260274,Autumn,1
2023-11-29,S001,P0004,122,102.0,20.0,93,0.0,10208.67,7146.069,6515.5335,0.0,80.0,1801.5300000000004,1811.6064999999999,Autumn,0
2023-11-30,S001,P0004,125,93.0,32.0,93,0.0,9307.905,6515.5335,6515.5335,0.0,80.0,2882.448000000001,-170.0764999999992,Autumn,0
2023-12-01,S001,P0004,90,90.0,0.0,93,3.0,9007.650000000001,6305.355,6515.5335,0.1439578767123285,80.0,0.0,2411.9725421232897,Winter,1
2023-12-02,S001,P0004,114,96.0,18.0,139,0.0,9608.16,6725.7119999999995,9738.2705,0.0,80.0,1621.3770000000004,-1831.487500000001,Winter,0
2023-12-03,S001,P0004,20,20.0,0.0,139,73.0,2001.7000000000003,1401.19,9738.2705,3.5029749999999935,80.0,0.0,-7820.073474999999,Winter,0
2023-12-04,S001,P0004,82,82.0,0.0,47,130.0,8206.970000000001,5744.879,3292.7965,6.238174657534235,80.0,0.0,4827.935325342467,Winter,0
2023-12-05,S001,P0004,133,133.0,0.0,0,136.0,13311.305,9317.9135,0.0,6.526090410958892,0.0,0.0,13304.778909589042,Winter,1
2023-12-06,S001,P0004,152,152.0,0.0,0,31.0,15212.920000000002,10649.044,0.0,1.4875647260273945,0.0,0.0,15211.432435273975,Winter,1
2023-12-07,S001,P0004,87,31.0,56.0,47,0.0,3102.635,2171.8445,3292.7965,0.0,80.0,5044.2840000000015,-5314.445500000002,Winter,0
2023-12-08,S001,P0004,99,0.0,99.0,186,0.0,0.0,0.0,13031.067,0.0,80.0,8917.573500000002,-22028.6405,Winter,0
2023-12-09,S001,P0004,78,47.0,31.0,139,0.0,4703.995000000001,3292.7965,9738.2705,0.0,80.0,2792.3715000000007,-7906.647000000001,Winter,0
2023-12-10,S001,P0004,93,93.0,0.0,47,93.0,9307.905,6515.5335,3292.7965,4.462694178082184,80.0,0.0,5930.645805821919,Winter,0
2023-12-11,S001,P0004,101,101.0,0.0,0,131.0,10108.585000000001,7076.0095,0.0,6.286160616438345,0.0,0.0,10102.298839383562,Winter,1
2023-12-12,S001,P0004,151,151.0,0.0,0,27.0,15112.835000000001,10578.9845,0.0,1.2956208904109565,0.0,0.0,15111.53937910959,Winter,1
2023-12-13,S001,P0004,90,27.0,63.0,47,0.0,2702.295,1891.6065,3292.7965,0.0,80.0,5674.819500000001,-6345.321000000002,Winter,0
2023-12-14,S001,P0004,85,0.0,85.0,186,0.0,0.0,0.0,13031.067,0.0,80.0,7656.502500000002,-20767.5695,Winter,0
2023-12-15,S001,P0004,104,47.0,57.0,139,0.0,4703.995000000001,3292.7965,9738.2705,0.0,80.0,5134.360500000002,-10248.636,Winter,0
2023-12-16,S001,P0004,109,109.0,0.0,0,77.0,10909.265000000001,7636.4855,0.0,3.6949188356164315,0.0,0.0,10905.570081164386,Winter,1
2023-12-17,S001,P0004,85,85.0,0.0,0,131.0,8507.225,5955.0575,0.0,6.286160616438345,0.0,0.0,8500.938839383562,Winter,0
2023-12-18,S001,P0004,155,131.0,24.0,186,0.0,13111.135,9177.7945,13031.067,0.0,80.0,2161.8360000000007,-2161.768,Winter,0
2023-12-19,S001,P0004,110,0.0,110.0,139,0.0,0.0,0.0,9738.2705,0.0,80.0,9908.415000000003,-19726.685500000003,Winter,0
2023-12-20,S001,P0004,64,64.0,0.0,47,122.0,6405.4400000000005,4483.808,3292.7965,5.854286986301359,80.0,0.0,3026.7892130136993,Winter,0
2023-12-21,S001,P0004,152,152.0,0.0,47,109.0,15212.920000000002,10649.044,3292.7965,5.230469520547936,80.0,0.0,11834.893030479454,Winter,0
2023-12-22,S001,P0004,99,99.0,0.0,93,57.0,9908.415,6935.8905,6515.5335,2.7351996575342414,80.0,0.0,3310.146300342467,Winter,1
2023-12-23,S001,P0004,55,55.0,0.0,139,49.0,5504.675,3853.2725,9738.2705,2.3513119863013654,80.0,0.0,-4315.946811986302,Winter,0
2023-12-24,S001,P0004,213,142.0,71.0,0,0.0,14212.070000000002,9948.449,0.0,0.0,0.0,6395.4315000000015,7816.6385,Winter,1
2023-12-25,S001,P0004,119,119.0,0.0,93,20.0,11910.115000000002,8337.0805,6515.5335,0.95971917808219,80.0,0.0,5313.62178082192,Winter,1
2023-12-26,S001,P0004,107,20.0,87.0,186,0.0,2001.7000000000003,1401.19,13031.067,0.0,80.0,7836.655500000002,-18946.0225,Winter,0
2023-12-27,S001,P0004,36,36.0,0.0,47,57.0,3603.0600000000004,2522.142,3292.7965,2.7351996575342414,80.0,0.0,227.52830034246608,Winter,0
2023-12-28,S001,P0004,63,63.0,0.0,0,180.0,6305.3550000000005,4413.7485,0.0,8.63747260273971,0.0,0.0,6296.717527397261,Winter,1
2023-12-29,S001,P0004,39,39.0,0.0,139,188.0,3903.3150000000005,2732.3205,9738.2705,9.021360273972586,80.0,0.0,-5923.976860273973,Winter,0
